video_id,title,description,transcript,url,published_at,content_type
682da3c3b723029f5eea7d7e,Salary required to be in the ‘Top 1%’? #shorts,,this question on Kora went viral and the responses will make your day but apart from all the memes here's one thing you don't understand here's how much money you need to make to be the top 5% the top 3% and the top 1% of the country personally questions like this I think just induced foro amongst each other and when someone actually reaches 40 lakhs like this guy claims he does he just wants more and the Vicious Cycle never ands,https://youtube.com/watch?v=682da3c3b723029f5eea7d7e,2024-11-19T13:30:02,short
682da3bfb723029f5eea7cf6,Will Nifty Continue to FALL!? #shorts,,can Nifty fall 20% more look at this data since 2007 every year the nifty50 index has seen a fall of 10 to 16% with an average of 12% this happens around 1 to three times every year the interesting thing is that the market has bounc back after each of these Falls now if you're scared to continue your sip right now know that when the market was going up you were essentially averaging an entry price upwards and now that the prices are going down it only makes sense to average down your entry price too so the question is what will you do now,https://youtube.com/watch?v=682da3bfb723029f5eea7cf6,2025-03-01T14:00:03,short
68674425e9ccb641a495aa7c,GOLD vs Silver = Good Investment?,#shorts,"Gold or silver, which is a better investment for you? A 1 lak rupee investment in silver in 2005 would be about 9 lak rupees today. But that same investment in gold would be worth 15 lak rupees now. In fact, equities would have given you better returns than silver. While gold is a store of value during uncertain times, silver's volatility and unpredictable cycles can lead to heavy losses for you. If you do plan to invest in silver, a bar will cost you four to 5% above the cost of silver. Other option could be investing via silver ETFs. Do let us know which do you prefer gold or",https://youtube.com/watch?v=68674425e9ccb641a495aa7c,2025-07-03T14:01:09,short
694f4c1ae2288bd1ac6e8d68,Big News For Metro Travellers! 🚇,,"People traveling between Nida and Greater Noida will no longer need to interchange from the Equa line to the blue line and then to the Magenta line to reach GK because the Ecqua line will now directly connect Botanical Garden to sector 142. This means you'll get direct connectivity to the airport and railway station. This new metro route will cost 2,000 K rupees and will pass through eight stations. So the question is will this new metro line prove helpful for people in Delhi and Nida?",https://youtube.com/watch?v=694f4c1ae2288bd1ac6e8d68,2025-12-26T12:30:47,short
6980138cc626f0001de805b7,BUDGET 2026: NOW Pay TAX On Your SGBs! 😱,#gold #goldprice #tax #taxes #bond #finance #investing #financeshorts #investingtips #tranding #trendingshorts #trending #trandingshorts #shorts #shortvideo,,https://youtube.com/watch?v=6980138cc626f0001de805b7,2026-02-01T12:31:51,short
68917435b34d322311c3c700,Biggest Reason Rich are leaving India!,,"India is set to lose $26.5 billion. Over 3,500 high- netw worth individuals are expected to move abroad in 2025. Though this number is slightly lower than last year, India still ranks among world's top countries for millionaire outflow. And these aren't just people with money. Many are founders and business owners, the kind who build things and create jobs abroad. And more often than not, they're moving to places like Switzerland, Singapore, UAE. Wealthy individuals are usually the first to move when they sense shifts, be it political, financial, or just quality of life. So, if the wealthy are relocating, it's worth asking.",https://youtube.com/watch?v=68917435b34d322311c3c700,2025-08-04T12:30:46,short
6965b5a6e2288bd1ac72fc70,Why Does South India LOVE GOLD More Than North?🤔,For more watch this video - https://youtu.be/xbUZXYl5vp0,"South Indian weddings are fascinating and when I went to these weddings, everyone was wearing gold. Why? And the answer is in 1st century AD in Rome, a Roman senator stood in front of the Senate and said Rome is going bankrupt because the women were buying spices and pearls from the Koramandal coast which is Kerala and Tamil Nadu. Now since it was trade back then they couldn't give wool. Rome didn't have anything in exchange so they gave gold coins. The spices actually turned to a trade surplus for South India because that became the default currency, gold, for 2,000 Yes.",https://youtube.com/watch?v=6965b5a6e2288bd1ac72fc70,2026-01-12T12:31:22,short
68898b3e2b5a8df9bfc971ea,Indians have Zero Civic Sense,,"that recently there was a yoga day organized in Visac. Good for your health, great for the community. But everyone ran and started stealing the yoga mats. Literally snatching it from each other. But you know what's even more sad? The yoga mats were actually free anyway. And that's the sad part. You see, when the community is incentivized to break the rule and nothing happens, that's when tragedy of the common becomes worse.",https://youtube.com/watch?v=68898b3e2b5a8df9bfc971ea,2025-07-29T12:34:29,short
68e9c8a21f66e04e5f615c9a,"2,00,000 deliveries every day😱","Sources:
1. https://hbr.org/2012/11/mumbais-models-of-service-excellence
2. https://mumbaidabbawala.in/about-us/",mumbai's dabbawala system is famous across the world because of its secret coding system this code is a set of colors letters and numbers written on each dhabba without even using maps it tells them where the dhabba came from which train station to send it to and the final building this system is so efficient that dabbawalas can make two lakh deliveries every day without making any mistakes,https://youtube.com/watch?v=68e9c8a21f66e04e5f615c9a,2025-10-10T12:45:03,short
692e56bab9eb10a5cae2537e,"Psychology Behind ₹70,000 Safety Pin 🔗",,"Prada is selling a safety pin for 70,000 rupees. No, it won't fix your life. It won't even hold your clothes together any better than this 2 rupee one. So why? Because in luxury, it's not practicality, but perception that drives value. Paying 70,000 for a safety pin isn't a purchase. It's a signal. It says, ""I have so much wealth, I can spend an absurd amount on something completely useless."" It's the flex. Critics say these prices have become ridiculously stretched and they're absolutely right.",https://youtube.com/watch?v=692e56bab9eb10a5cae2537e,2025-12-01T12:30:16,short
69631296e2288bd1ac728929,Where are INDIANS spending!?👀,,Where are 377 million Gen Z spending money in India? Let's see. On number five is personal care with a total spend of about 7 to9 billion. At number four is mobile and laptops on which Jenz is spending 20 to $25 billion. Next at number three is dining out and eating in. At the second spot comes fashion and lifestyle where Jenz is shelling out 40 to 45 billion. And the top spend is on travel and vacations. A big part of India's consumption growth is being driven by what Gen Z choose to buy,https://youtube.com/watch?v=69631296e2288bd1ac728929,2026-01-10T12:30:46,short
689022c2376cec4aacb4c0c6,Real Reason Why Indore is Clean,,"Look at this example here. Street food falls on the street and they go pick it up and throw it in a dust bin. If this happened and you're eating, will you actually bend down, pick up that wet waste food, and throw it in the dust bin? Now, I know you'll think that when something is dirty in a public place, the government is supposed to clean it. But we can't blame the government for our lack of civic sense.",https://youtube.com/watch?v=689022c2376cec4aacb4c0c6,2025-08-03T12:30:29,short
6847a034dfb7e386013da7dc,This Company Makes You Pay Forever!⚡️,#shorts #business #money #trending #viralvideo,"This company made you pay forever and you didn't even notice. There was a time when you owned things. You bought a product once and it was yours. No strings attached. But then came Salesforce. They sold you a new idea. Don't buy it. Just rent it forever. They called it SAS software as a service. And then every business copied this model. Now your music, your movies, your gym plan, your phone storage, even printer ink are all on subscription. You don't own anything. You just pay and keep paying.",https://youtube.com/watch?v=6847a034dfb7e386013da7dc,2025-06-09T14:00:51,short
694dfa8de2288bd1ac6e3f1d,"Mumbai’s 6,000 Bodyguards 🫡",,"You must have seen these strange four-legged rocks on Mumbai's Marine Drive, but did you know there are over 6,000 of them? They're called tetropods. Their unique four-legg design lets them interlock, creating a protective barrier. When strong waves crash into them, the rocks absorb the energy and prevent the foundations of nearby buildings from eroding. Without them, Mumbai's coastline would drown every monsoon.",https://youtube.com/watch?v=694dfa8de2288bd1ac6e3f1d,2025-12-25T12:30:20,short
692d0522b9eb10a5cae20b5d,Why Footpath in India don’t exist ⚠️,Watch the full episode at https://www.youtube.com/watch?v=_O2VSpYjFPw.,We have foot paths but the problem is that you can't use them because of u encroachment. People are actually walking on the road because there is no place for them to walk. And because of this encroachment no matter how much infrastructure we build your four lane in India will always be a one lane. This is because people are using public land for their private benefit.,https://youtube.com/watch?v=692d0522b9eb10a5cae20b5d,2025-11-30T12:30:25,short
6934ee21b9eb10a5cae3b3ea,Indigo's Smart Business Strategy ✈️,https://www.goindigo.in/add-on-services/6e-fare-hold.html,"Indigo is making crores from people who never even flew. It's called fair hold. You pay 99 rupees to freeze your ticket price for 48 hours. Indigo flew around 11 cr passengers last year. If just 6% use this feature, that's 66 lakh people. At 100 rupees per person, Indigo makes 66 cr without flying a single extra passenger.",https://youtube.com/watch?v=6934ee21b9eb10a5cae3b3ea,2025-12-06T13:00:30,short
695c7b09e2288bd1ac7120fe,The Dark Side of Airline Business,,,https://youtube.com/watch?v=695c7b09e2288bd1ac7120fe,2026-01-05T12:30:35,short
687321b4dc0e88a65b4498f0,India’s Population CRISIS Exposed!⚡️,#shorts,"Think the world is overpop populated? Wrong. We're actually running out of babies. And no country felt it harder than South Korea. Their fertility rate dropped to 0.72, the lowest in the world. But in April 2024, things changed. Births jumped 8.7%, the fastest rise in 30 years. And no, not because of baby bonuses. It's due to real reforms backed by a 14 billion plan. But India's fertility rate is 2.0 zero and falling below replacement level in Indian cities. It's already lower than Korea's once was. South Korea's experiment is working.",https://youtube.com/watch?v=687321b4dc0e88a65b4498f0,2025-07-12T14:00:41,short
6970418cf4a44c749a724ee1,HUL's GENIUS Brand STRATEGY! 🤯,#fmcg #hindustanunilever #luxsoap #dove #soap #soaps #toothpaste #bathproducts #trending #trendingshorts #shorts #shortvideo,,https://youtube.com/watch?v=6970418cf4a44c749a724ee1,2026-01-20T12:31:15,short
68cb76320e1cdef2be41aed6,Why INDIANS EAT Unhealthy Food? 🍔🍟,"Link for Full Video
 https://www.youtube.com/watch?v=WIMoMxd7H6E&t=696s","This kind of food is gaining currency, gaining traction because of the kind of lifestyle we have. So everybody thinks white people eat like you know junk food, right? That's not at all true. It's it's just an American phenomenon. Nobody in Europe college students, right? College students eat healthy. They cook like my classmates go to the supermarket, buy vegetable, not like the, you know, pesticide. Dude, their food looks different. The fruits are bigger, the vegetables are greener, right? They bring it, they cook at home, they eat healthy food, right? And that's part of the reason is because they have the lifestyle which gives you enough time to do a slow",https://youtube.com/watch?v=68cb76320e1cdef2be41aed6,2025-09-17T06:41:39,short
682da3c2b723029f5eea7d4d,How he won 16 CRORES! #shorts,,here's how gkes is now richer by 15 CR rupees the world's youngest chess champion won 11.45 CR rupes on top of that the Tamil Nadu government gave another five crores bringing his total earnings to this now because this is considered as income from other sources it's charged at a flat 30% and he owed 6 crores to the government but this was waved off and now he gets to keep everything well deserved,https://youtube.com/watch?v=682da3c2b723029f5eea7d4d,2024-12-30T14:00:41,short
682da3c2b723029f5eea7d4a,"If I had to start from ₹0 in 2025, this is EXACTLY what I’d do",,here's how I would start investing if I could start all over again one I would not do something super risky like binary options or crypto we didn't have that in our time anyway two I wouldn't be obsessed with trading every single day because that will increase my chan of compounding no I just start with an index fund three I'd allocate most of my Capital to long-term investing and trade with only a really small amount because wealth is made here,https://youtube.com/watch?v=682da3c2b723029f5eea7d4a,2025-01-02T14:00:51,short
682da3c3b723029f5eea7d65,DON'T do this until you're rich! #shorts,,three things not to do until you're rich this is the anti checklist starting a luxury lifestyle will make you feel amazing add up to that emi but actually it's really bad for your long term wealth and your peace of mind second when you're buying that car if this emi pinches you just a little bit wait till you see all these other expenses which means the joy of driving that car will be robbed with a really high expense now if you're not doing any of these above but you're still maxing out your salary it means that you're spending way too much and you need to start saving,https://youtube.com/watch?v=682da3c3b723029f5eea7d65,2024-12-10T14:00:32,short
682da3beb723029f5eea7cb6,iPhones to get expensive after trump tariffs!?⚡️,#shorts #trending #trump #china #tariffs,apple flew five planes full of iphones from india to the us thanks to trump's tariff you see most iphones are made in china the country which is facing high tariffs making the already expensive iphone even more expensive so importing from india was better for apple but honestly by the time you see this video trump might change the rules again first it was 10% then 145% then 245% and whatnot trump's idea behind this tariff war is to boost production in us by making foreign goods more expensive but here's what apple's ceo had to say back in 2017 about producing in us to china from a supply point of view the reason is because of the skill so do you think this time things would turn around,https://youtube.com/watch?v=682da3beb723029f5eea7cb6,2025-04-21T14:00:21,short
682da3c1b723029f5eea7d14,How Apple is FOOLING YOU! #shorts,,sometimes the best product doesn't win the product that everyone wants but can't have actually wins this is where branding comes think about apple right every step of the way when you think of the iphone you open instagram you see celebrities dawning this beautiful iphone you go to the apple store then once you buy it you'll want a charger you'll want the airpods you'll want a bunch of other things and you keep spending right,https://youtube.com/watch?v=682da3c1b723029f5eea7d14,2025-02-08T08:30:03,short
682da3c2b723029f5eea7d4f,Don't make this mistake! #shorts,,"when you're earning 50,000 Rupees a month you're not actually earning 50,000 you'll first pay taxes and after that you have to decide what to buy and on each item if it's luxurious you'll pay a lot of tax and if it's not you'll still pay some tax and in case you decide to invest there is still tax involved this means what you earn is not entirely yours and this realization will hopefully help you make better financial decisions",https://youtube.com/watch?v=682da3c2b723029f5eea7d4f,2024-12-28T14:00:39,short
682da3c2b723029f5eea7d3d,Money Mistakes to Avoid in Your 20s!!,,three financial mistakes you should definitely not do in your twenties in your twenties you should be enjoying your life and you shouldn't succumb to the peer pressure of your friends to buy something you really can't afford two access to credit is just one or two clicks away it's never been easier to actually get a loan so don't take a loan if you really can't repay it especially if it's a large part of your salary third a group of your friends will most definitely come and tell you to buy a hot new stock or a hot new crypto or a hot new small cap company don't buy because of fomo investing is good but fomo investing isn't,https://youtube.com/watch?v=682da3c2b723029f5eea7d3d,2025-01-12T14:00:13,short
682da3beb723029f5eea7cb3,Use AI to your advantage⚡️,#shorts #wealth #finance #trending,this is how much india's top 10% holds in wealth after looking at this report i found out that the wealth gap is real but wait this is household wealth which means it's not taking income into account now see more and more indians are earning more and they're spending more they're taking loans to spend on education homes and cars so taking income out of the equation doesn't make sense so i looked at the income inequality report and that picture it's not good either now here's what i feel several reports have already stated how ai is going to automate routine tasks and kill most entry level jobs jobs which the bottom 50% fights for making the income gap even bigger but while ai may take away jobs it's also going to create new ones in a way this could be your chance to jump the road since everybody is new at ai and everybody is at the starting line,https://youtube.com/watch?v=682da3beb723029f5eea7cb3,2025-04-24T13:30:02,short
682da3beb723029f5eea7cb1,Don’t fall victim to this scam ⚠️,#shorts #trending #scam,"You think Arjun is the main character. This guy right over here is about to steal the limelight and a lot of money. Pay attention. What seems like an innocent act of favor is about to turn into a slick scam. He asked to borrow his phone. Something so innocent, right? Or is it? He secretly forwards all his calls to another number, the OTPs, the verification code, everything. And just like that, his bank balance wasn't balancing. By the time he disappeared in the crowd, Arjun had lost 1.2 lakhs. These scams are spreading like a plague. 33 cases in Kolkata. Cyber crime up by 22% in Mumbai. 109 cr lost in Karnataka. And these are just the reported ones. Only if Arjun had refused to lend his phone.",https://youtube.com/watch?v=682da3beb723029f5eea7cb1,2025-04-25T14:30:03,short
682da3c1b723029f5eea7d22,ZERO INCOME TAX till 12 LPA!? I Budget2025 #shorts,,"no tax up to 12 lakh rupees this is a big relief for the middle class if you look at this table you'll probably wonder why there are tax slabs there you'll still have to calculate the tax lab up to 12 lakh rupees but through a rebate this will become zero and the standard deduction that remains at 75,000 so technically you don't pay any tax up to 12.75 lakh rupees",https://youtube.com/watch?v=682da3c1b723029f5eea7d22,2025-02-01T11:30:24,short
682da3c1b723029f5eea7d0f,Luxury was created to keep you POOR! #shorts,,"look at this bag tell me how much does it cost 3,000 rupees 30,000 30 lakh rupees it's actually 300 rupees the cost of this bag is basically your raw materials labor cost and other overheads but people's perception of it when you actually go to buy it could be lax and i'm not making this up dior actually has a 4800% markup on their products and when we investigated luxury brands we found something that blew our mind",https://youtube.com/watch?v=682da3c1b723029f5eea7d0f,2025-02-11T14:01:07,short
682da3c5b723029f5eea7dba,Do students use 'LoanApps' for daily expenses? Let’s find out!,,today let's find out from students if they've ever used apps like loan app for Quick Cash thought about those apps but I haven't used them I don't prefer using them because I feel you know if I start using them I'll just like you know just go yeah there are times that I want to do something but I don't have the money at the moment so I would use that app and pay it back later save up the money and pay it back later I'm not sure if I'll always have money so having a little backing and having a little more time to pay so it gives a little freedom I would say no because that will again become a burden at times so it's like rather if I have it I would rather just spend it that time or rather just leave it it's better not to have money than uh you know use an app to pay and then not to no money no honey according to a survey when it comes to credit about 33% of transactions come from the age group of 18 to 25 let us know in the comment section on your opinions about the same,https://youtube.com/watch?v=682da3c5b723029f5eea7dba,2024-09-16T15:30:12,short
682da3c2b723029f5eea7d3c,This can get you in TROUBLE!! #shorts,,one of our teammates is getting engaged and we found out he's on Tinder and when I asked him he said Tinder premium aut this Auto renew is a big problem so I'd recommend if you have UPI Auto renew go to your UPI app and click here you'll see all the active subscriptions you can remove the ones you don't need and keep the ones you actually do,https://youtube.com/watch?v=682da3c2b723029f5eea7d3c,2025-01-13T14:00:15,short
682da3c1b723029f5eea7d1c,The DARK REALITY of 1 CRORE Loan! #shorts,,a 1 CR home loan and three different tenures let's see how much time it takes for you to pay half your entire loan the 10e tenure takes 6 years to reach the halfway mark the 15year loan takes 9.7 years and the 20year loan takes 13.7 years when you pay your Emi a really large chunk goes towards interest payment and not towards the principal this means for the first few years you're basically paying interest if you want to avoid this try to reduce your total tenure or make early prepayments,https://youtube.com/watch?v=682da3c1b723029f5eea7d1c,2025-02-03T14:01:14,short
682da3c1b723029f5eea7d05,Make ₹1 CRORE 5 Years sooner! #shorts,,"normal sip versus a modified sip the difference will blow your mind in a normal sip you invest a fixed amount every single month no matter what so 10,000 rupee sip would grow to 51 lakhs in fifteen years and about 1.1 crores in twenty years but in a step up sip you increase the amount by 10% every year so a 10,000 rupee per month sip with a 10% step up will grow to 36.5 lakhs in ten years and 1 crore in fifteen point is you save five years to make your first crore",https://youtube.com/watch?v=682da3c1b723029f5eea7d05,2025-02-19T14:01:07,short
682da3c2b723029f5eea7d53,Budget trip hacks! #shorts,,"15,000 rupees for a roundtrip flight internationally if you're not doing this you're doing it wrong go to Google Flights and type anywhere this will give you all the options across the globe and you highlight the ones which are actually affordable like this one is only 177,000 rupe for a round trip to Vietnam what's more you can even see the price graph to see at what period can it be even cheaper",https://youtube.com/watch?v=682da3c2b723029f5eea7d53,2024-12-25T15:00:23,short
682da3bfb723029f5eea7cf1,Is Now The Right Time To Invest? #shorts,,should you invest right now or should you just exit actually let me show you a chart this is nifty fifty index and i'll put three moving averages the first moving average is the shortest moving average this is your thirty month moving average because we're on a monthly chart then is the most interesting the yellow moving average which is a hundred month moving average and then we have whichka which is fifty month moving average and when the market comes here it's really really fairly valued now the problem is we are pretty far away from here how do you know will the market come to this moving average or this moving average or this moving average,https://youtube.com/watch?v=682da3bfb723029f5eea7cf1,2025-03-05T14:00:30,short
682da3c2b723029f5eea7d5b,Never do this with your money! #shorts,,"these are two bad money habits you're probably doing and here's a way to break them one you think of savings as an afterthought after all the expenses are done whatever is left is your saving switch this around first create a second bank account put your savings in it and whatever you have left use that as an expense second let's say you earn 50,000 Rupees a month and you spend 10,000 on a certain item you'll think it's only 20% of your earning wrong you have to pay taxes on it and you'll pay taxes on the item tooo you have to mentally understand whatever is your monthly earning is not entirely yours you have taxes to pay first and then you get your spendable amount",https://youtube.com/watch?v=682da3c2b723029f5eea7d5b,2024-12-18T14:00:18,short
682da3c2b723029f5eea7d44,Why do some apps give you FREE MONEY!!? #shorts,,"when you add 500 Rupees to a wallet sometimes the app adds an extra 50 or 100 rupees for you why do they do this it's proven that when you have money in a wallet you actually become a loyal user second in most cases you can't withdraw it and you have to spend it third it usually has an expiration date and fourth your money their interest like Starbucks had 1,500 CR rupees in their wallet cards which they use to earn some extra income and lots of loyalty",https://youtube.com/watch?v=682da3c2b723029f5eea7d44,2025-01-07T14:00:08,short
682da3c1b723029f5eea7d00,Should you buy iPhone 16e?? #shorts,,iPhone just launched the iPhone 16e it has almost all the features of iPhone 16 but at a much lower price and as with all iPhone launches long cues insane pre-orders and social media Buzz will follow but here's the thing at first the iPhone 16e seems like the ultimate win Top tier Tech at a steel but as you settle into routine the thrill Fades the excitement settles and soon you're eyeing for the next iPhone model and this is actually called the hedonic treadmill every upgrade feels amazing but only for a while until We crave the next Rush the next high the next iPhone,https://youtube.com/watch?v=682da3c1b723029f5eea7d00,2025-02-22T14:00:09,short
682da3c2b723029f5eea7d4c,NEVER put your money here! #shorts,,three things you should never put your money in any scheme that's guaranteeing a return is almost always scammy like this gazabad couple lost lacks of rupees because a telegram group guaranteed them returns second a lottery ticket may sound like a small amount and the reward is crazy but the probability is just not in your favor skip it and third if any of your friends uncles or anyone you know has this great stock you should invest in almost you should never follow their advice because no one knows where the market will actually go,https://youtube.com/watch?v=682da3c2b723029f5eea7d4c,2024-12-31T14:00:01,short
682da3bfb723029f5eea7ced,Secret Psychology Behind Luxury Watches! #shorts,,why are these watches so expensive think about it if you purchase an expensive luxury watch and see the same watch on your friends hand your colleagues hand your boss's hand and even your intern's hand would you really consider it a luxury no right and that's why they produce less of it making it Scar and keeping it exclusive for example richmont actually destroyed its designer time pieces ktia bought back its stock and Burberry even burned down its own stock,https://youtube.com/watch?v=682da3bfb723029f5eea7ced,2025-03-08T14:00:47,short
682da3c2b723029f5eea7d5c,300 CRORES for this Indian Actor! #shorts,,"psha 2 has crossed 1,000 crores and ALU arjin will make 300 CR even he is in the richest Indian actor but according to reports it's an actor who's done zero films this year he has 55% share in a single movie which has netted him much more cash",https://youtube.com/watch?v=682da3c2b723029f5eea7d5c,2024-12-17T14:00:08,short
682da3c2b723029f5eea7d48,Your card will now cost your more! #shorts,,this new rule can cost you lacks in 2008 the ncdrc said that any Bank cannot charge more than 30% interest rates on its credit cards labeling higher rates than this as unfair Trade Practices but now the Supreme Court has changed and removed this ceiling which means if you don't pay your bill on time you could be charged way more than 30%,https://youtube.com/watch?v=682da3c2b723029f5eea7d48,2025-01-03T14:00:55,short
682da3c1b723029f5eea7d26,"₹7,500 Crores for Maha Kumbh!! #shorts",,"40 crore people are expected to visit the maha kum mela over the next forty five days the up government has spent 7,000 crores in arrangements of this but will the economy actually benefit from it 40,000 crores will come from accommodation and tourism 20,000 crores from food and beverages 20,000 from religious items and another 10,000 crores from travel an average person is spending 5,000 rupees during the mela and the entire amount comes to 2 lakh crores which is 1% of india's gdp",https://youtube.com/watch?v=682da3c1b723029f5eea7d26,2025-01-29T13:30:33,short
682da3beb723029f5eea7cab,Suniel Shetty at Zero1 Fest 2025⚡️,#shorts #health #cardio #strengthtraining #trending #sunielshetty,i don't like running i used to run once earlier strength training better or is cardio better or is both equal once i got into the profession of cinema you need to look toned you need to look bigger but the bigger i was i needed that kind of mobility so for mobility i trained in martial arts an ideal holistic workout or training program will have various elements of training which is cardio strength training endurance training mobility training so let's say somebody is already very lean they don't necessarily need to do more cardio from that perspective it's all important in various proportions based on the individual,https://youtube.com/watch?v=682da3beb723029f5eea7cab,2025-05-01T15:01:20,short
682da3c2b723029f5eea7d46,3 financial mistakes to avoid in your 30s #shorts,,Three Financial mistakes you must avoid in your 30s you'll be pressured to buy a home and a car now and you'll also be pressured to spend a large amount of your salary overe expensive emis will be your financial ruin so actually reduce this suddenly everyone needs to be taken care of and you are in charge so make sure you actually step up your sip so you can make up for all those expenses look at these two examples one who increases his sip every single year and one who didn't the difference is massive and lastly you have no idea how expensive healthc care has become in India so make sure you get a health insurance,https://youtube.com/watch?v=682da3c2b723029f5eea7d46,2025-01-05T14:00:23,short
682da3bfb723029f5eea7cf3,₹3 Cr Rent Shuts Zara Store! #shorts,,"a 3 crore monthly rent forced zara to shut its high street store in mumbai you think the building would be vacant but a new tenant is already setting up shop there typically when prices rise the demand should fall right but the story is a bit different in mumbai here brands scramble for these premium locations owing to better visibility and access to high customer spends last year over 1,000,000 square feet of area was leased by retailers in mumbai shopping malls and high streets but there's a thing rental premiums across these high streets are exorbitantly high making these high streets one of the priciest in the world so the real question is while india's retail market is still booming with these insane rents will the brands actually survive",https://youtube.com/watch?v=682da3bfb723029f5eea7cf3,2025-03-04T14:00:19,short
682da3c2b723029f5eea7d39,Delivery Apps are HIDING this from you!! #shorts,,delivery app don't show you what the breakup is and sometimes you have to click and you'll see all these charges small cart fee surge fee platform fee handling fee GST on the handling fee how and at the end it showed excitingly that I saved money the math is literally not nothing,https://youtube.com/watch?v=682da3c2b723029f5eea7d39,2025-01-16T13:00:12,short
682da3c1b723029f5eea7cfc,Are NRI's fuelling the Indian economy? #shorts,,Indians living abroad are sending billions back home in 2024 India received $129 billion in remittances the highest for any country and the scent money actually boosts household incomes leading to higher spending and Investments now when there's more consumption businesses also grow and therefore the GDP of the country also grows but guess what remittances just account for 3.3% of GDP so while nris contribute India's domestic economy drives the real growth,https://youtube.com/watch?v=682da3c1b723029f5eea7cfc,2025-02-25T14:00:05,short
682da3bfb723029f5eea7cd8,SALARY Alone Won't Make You Rich!⚡,#shorts #finance #salary,look at this you're getting ready for a salary hike exciting right but this survey reveals top companies pay their key Talent 7.5% raise for promotions think about regular employees how much hike are they really getting meanwhile inflation is the secret villain that's going to eat up your salary no wonder this techie from Bengaluru struggles on a sixf figure salary so what can you do now there's a vicious cycle where you earn more you spend more and you're always out of savings escape this this has made even millionaires go bankrupt I'm not kidding and we are not doing any better the solution is simple instead of taking all that extra money to splurge and upgrade take some out to invest in real assets like stocks mutual funds real estate whatever your jam is,https://youtube.com/watch?v=682da3bfb723029f5eea7cd8,2025-03-26T14:01:10,short
6948b49fe2288bd1ac6d190b,Why NO ONE wants to have kids ANYMORE 👶,https://dhsprogram.com/pubs/pdf/FR375/FR375.pdf,"Indian metros are having fewer kids than ever and the numbers are surprising. Delhi's fertility rate is 1.2. Mumbai, Bangalore is around 1.7 which are both below the replacement level. Replacement level that is average number of children per woman needed to keep a population stable is 2.1. Not just India, countries like Japan, Italy, South Korea, China are all hitting record low births. Because having a child today isn't just diapers and school fees.",https://youtube.com/watch?v=6948b49fe2288bd1ac6d190b,2025-12-21T12:30:53,short
691155a0a3d83b7313409f40,India’s SHOCKING Food Divide Exposed!,"https://mospi.gov.in/sites/default/files/press_release/HCES_Report202324_Press_Note_30012025.pdf
https://www.pib.gov.in/PressReleasePage","India's food crisis isn't hunger, it's health. Cities are showing rising obesity, high blood sugar, and hypertension. While villages are still carrying higher anemia. On paper, urban and rural folks are eating almost the same calories and protein. But our plates aren't the same. Urban diets by convenience. Refined carbs, added sugars, and processed fats that fuel obesity and diabetes. While rural diets are mostly cerealheavy meals with milk and veggies that are filling but low in iron and key nutrients such as the food illusion in India. One overfed, the other undernourished, but both equally unhealthy.",https://youtube.com/watch?v=691155a0a3d83b7313409f40,2025-11-09T12:30:16,short
68b118243fd4f6766a321752,Why you can’t afford a house? 🏠,#shorts,"Here's what happens in real estate. It is not even a scam. I scam is a small word for it. I used to cry, you know, that we are having money in our pocket and we are not able to purchase a flat of our own choice. The first thing you see is a newspaper ad saying almost all units are sold out. Let's suppose these are all the units and they say there only one or two left. So the people over here just put a token money and based on the token money they say that the house is sold but a token money is not actually selling. To verify this, he went to the RAR website and found that the units aren't sold.",https://youtube.com/watch?v=68b118243fd4f6766a321752,2025-08-28T13:30:11,short
6968589ea1a05e4294617b9c,India's Gold Demand Is Bigger Than You Think!🪙,,,https://youtube.com/watch?v=6968589ea1a05e4294617b9c,2026-01-14T12:31:14,short
